Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.35E+18,This student from India spent thousands taking a Canadian college program online during COVID. Now Ottawa is refusing to give him a study permit to travel here https://t.co/IDZmA0jFSD https://t.co/o9Zfgg2kkd,1/26/2021 20:47,Month_01 Week 4,1,student india spent thousand take canadian college program online covid ottawa refuse give study permit travel,student india spent thousand take canadian college program online ottawa refuse give study permit travel
1.35E+18,"Senators’ Nick Paul Has Been the Biggest Surprise This Season Source: The Hockey Writers The Ottawa Senators came into the 2020-21 season hoping for the best.The COVID-19 pandemic shortened last season by 11 games, bu... https://t.co/IOvHmOlvCg",1/26/2021 20:47,Month_01 Week 4,1,senator nick paul big surprise season source hockey writer ottawa senator come season hop best covid pandemic shorten last season game,senator nick paul big surprise season source hockey writer ottawa senator come season hop best pandemic shorten last season game
1.35E+18,"Maybe @fordnation should worry about Ontario for a little. Our BuckABeer premier has always had his sights set on Ottawa, but...timing. And all the Covid deaths ripping thru LTC care homes here. Don’t think many of those folks are traveling internationally right now https://t.co/dvatJFKC8f",1/26/2021 20:38,Month_01 Week 4,1,worry ontario little buckabeer premier always sight set ottawa timing covid death rip ltc care home think folk travel internationally right,maybe should worry ontario little buckabeer premier always sight set ottawa timing death rip ltc care home not_think many folk travel internationally right
1.35E+18,"COVID-19: Tougher travel restrictions on the way; Ontario reports 1,740 new cases, Ottawa shows another drop https://t.co/gwmvJMlCBQ",1/26/2021 20:37,Month_01 Week 4,1,covid tougher travel restriction way ontario report new case ottawa show drop,tougher travel restriction way ontario report new case ottawa show another drop
1.35E+18,"With no new shipments of the Pfizer COVID-19 vaccine coming to Canada this week, city of Ottawa officials say they don’t know when to expect the next batch of doses from the province. #ottnews https://t.co/nmVqTKIBZg",1/26/2021 20:29,Month_01 Week 4,1,new shipment pfizer covid vaccine come canada city ottawa official say know expect next batch dos province,with no_new shipment pfizer vaccine come canada week city ottawa official say not_know when expect next batch dos province
1.35E+18,"@FionaMcK @tobi @UnitedWayEO @OttCommFdn Together. Stronger.

And ICYMI: below is our COVID-19 report which highlights how the prolonged pandemic has had an impact on food security in Ottawa, and the kindness we have seen from the community as a result. 

https://t.co/dwJLEnZPQ8",1/26/2021 20:25,Month_01 Week 4,1,strong icymi covid report highlight prolong pandemic impact food security ottawa kindness see community result,strong icymi below report highlight prolong pandemic impact food security ottawa kindness see community result
1.35E+18,"I’m all for avoiding health-policy-by-shame, but stricter rules on non-essential travel would be nice. Social fractures are here. People who have been doing the most are exhausted.

Ottawa targets tougher travel restrictions to slow surge of COVID-19  https://t.co/mN3u7G1vqP",1/26/2021 20:23,Month_01 Week 4,1,avoid health policy shame stricter rule non essential travel nice social fracture people exhaust ottawa target tougher travel restriction slow surge covid,avoid health_policy_by_shame stricter rule non_essential travel would nice social fracture people who most exhaust ottawa target tougher travel restriction slow surge
1.35E+18,How do you imagine #Ottawa's downtown after COVID-19? https://t.co/lwqReB28Ea #CRE,1/26/2021 20:22,Month_01 Week 4,1,imagine downtown covid,imagine downtown
1.35E+18,"@BereftOfTheDial Probably on hold through Corona, but they deliviered their membership at least. Not like Ottawa. I'm still waiting for my jersey.",1/26/2021 20:16,Month_01 Week 4,1,probably hold corona deliviered membership least like ottawa still wait jersey,probably hold corona deliviered membership least not_like ottawa still wait jersey
1.35E+18,"In our latest update: Stone Abbey launches, pandemic projects, December new-home sales &amp; exploring the models at Pathways https://t.co/d9bLBtgF0o
Sign up to stay up to date: https://t.co/vY9Dx4tI4q
#Ottawa #housing https://t.co/k7WhuY1pP7",1/26/2021 20:00,Month_01 Week 4,1,late update stone abbey launch pandemic project new home sale amp explore model pathway sign stay date,late update stone abbey launch pandemic project new_home sale amp explore model pathway sign stay date
1.35E+18,Three cases of the COVID-19 U.K. variant have now been detected in Ottawa. #OttNews https://t.co/o42WlsG0k3,1/26/2021 19:52,Month_01 Week 4,1,three case covid variant detect ottawa,three case variant detect ottawa
1.35E+18,"The prolonged pandemic has depleted local organizations. To help address the gap @tobi and I are donating $750k to @UnitedWayEO, @OttawaFoodBank and @OttCommFdn to support Ottawa’s COVID-19 response. We’re not out of the woods yet but there’s hope on the horizon. Let’s do this 💪",1/26/2021 19:29,Month_01 Week 4,1,prolong pandemic deplete local organization help address gap donate support ottawa covid response wood hope horizon,prolong pandemic deplete local organization help address gap donate support ottawa response not_out wood yet hope horizon flexed biceps
1.35E+18,Province announces $11.8-million in COVID-19 funding for Ottawa long-term care homes https://t.co/aWCsFOJhil via @citynewsottawa,1/26/2021 19:12,Month_01 Week 4,1,province announces million covid funding ottawa long term care home via,province announces million funding ottawa long_term care home via
1.35E+18,"🇨🇦Ontario - Ottawa Medical Officer of Health, Dr. Vera Etches, recommends reopening Ottawa schools

754(-115) active cases Covid-19
33(-1)hospitalized
6(-2) ICU

No Tests = No Cases
https://t.co/YpM2SFvjYa via @citynewsottawa",1/26/2021 19:08,Month_01 Week 4,1,ontario ottawa medical officer health vera etches recommends reopen ottawa school active case covid hospitalize icu test case via,Canada ontario ottawa medical officer health vera etches recommends reopen ottawa school active case hospitalize icu no_test no_case via
1.35E+18,maybe the media can call him out for doing the classic ol' Blame Ottawa routine to distract from his failures during a deadly pandemic. #KimPeopleAreDying https://t.co/uIhwjhxDFA,1/26/2021 18:54,Month_01 Week 4,1,medium call classic blame ottawa routine distract failure deadly pandemic,maybe medium can call out classic blame ottawa routine distract failure deadly pandemic
1.35E+18,"COVID-19: Tougher travel restrictions on the way; Ontario reports 1,740 new cases, Ottawa shows another drop https://t.co/JEOMtPyKb4 https://t.co/gpPXAmeo3a",1/26/2021 18:45,Month_01 Week 4,1,covid tougher travel restriction way ontario report new case ottawa show drop,tougher travel restriction way ontario report new case ottawa show another drop
1.35E+18,Key COVID-19 numbers in the Ottawa area today https://t.co/CcDHrtUBfY #ottnews #ottawa https://t.co/QRzXJc9iIc,1/26/2021 18:40,Month_01 Week 4,1,key covid number ottawa area today,key number ottawa area today
1.35E+18,COVID-19 in Quebec: What you need to know on Tuesday https://t.co/Yo7BClDIF9 #ottnews #ottawa https://t.co/DYH8Jevs8c,1/26/2021 18:40,Month_01 Week 4,1,covid quebec need know tuesday,quebec what need know tuesday
1.35E+18,Canada: Ottawa targets tougher travel restrictions to slow surge of COVID-19 - The Globe and Mail https://t.co/Zx7Fu90GdJ via @NewslitCo,1/26/2021 18:39,Month_01 Week 4,1,canada ottawa target tougher travel restriction slow surge covid globe mail via,canada ottawa target tougher travel restriction slow surge globe mail via
1.35E+18,"@CBCQueensPark It has been the case that half of #Covid_19 🦠cases have no epi link or no information for months travel 2%
Know new variants are in ON now
Why is @fordnation not improving contact tracing  sequencing or 💉⁉️
➡️Easier to #deflect and blame Ottawa than do something

ht @jkwan_md https://t.co/x80iwXlKs3",1/26/2021 18:38,Month_01 Week 4,1,case half case epi link information month travel know new variant improve contact trace sequence easy blame ottawa,case half microbe case no_epi link no_information month travel know new variant why not_improve contact trace sequence syringe exclamation question mark selector right arrow selector easy blame ottawa
1.35E+18,"@Ivalera7 Just got an alert on my phone that the Covid cases in Ottawa are going down, good to hear!",1/26/2021 18:38,Month_01 Week 4,1,alert phone covid case ottawa good hear,just get alert phone case ottawa down good hear
1.35E+18,"@Paulysworld @ChrissyDawnVee @notcapnamerica @gravencanada @jean_yoon @JillHennessy @DianeMariePosts @mizmulligan @20YS @maej43 @dianemariereid Honestly, this is  a really cool niche to fill during the pandemic. I gotta believe the Canadian government in general, or Ottawa specifically, has some kinda artist fund for people doing this kind work. Not to mention, the product is pretty professional and you have a catalog.",1/26/2021 18:28,Month_01 Week 4,1,honestly really cool niche fill pandemic gotta believe canadian government general ottawa specifically kinda artist fund people kind work mention product pretty professional catalog,honestly really cool niche fill pandemic get believe canadian government general ottawa specifically kinda artist fund people kind work not_to mention product pretty professional catalog
1.35E+18,Ottawa sees lowest number of new COVID-19 cases since mid-December https://t.co/ZZdzZsZ0uZ,1/26/2021 18:26,Month_01 Week 4,1,ottawa see low number new covid case mid,ottawa see low number new case since mid_december
1.35E+18,"@ottawa_small So you're in favour of evicting, just after christmas and during a global pandemic, someone who was jobless  because they had to care for their dying partner who had just passed away? Did I get that right?",1/26/2021 18:20,Month_01 Week 4,1,favour evict christmas global pandemic jobless care die partner pass away right,favour evict just christmas global pandemic who jobless care die partner who just pass away get right
1.35E+18,"https://t.co/I9dsYqTiPE
""...Residents lying on bare mattresses soaked with urine. Others waiting 30 minutes for help when choking. Deaths that could have been prevented with better hydration...""
This is happening in Canada. 

#shame #Ontario #pandemic #scandalousjanuary #Ottawa",1/26/2021 18:19,Month_01 Week 4,1,resident lie bare mattress soak urine others wait help choke death prevent well hydration happen canada,resident lie bare mattress soak with urine others wait minute help when choke death could prevent with well hydration happen canada
1.35E+18,"#Ottawa - Covid-19 numbers for Tuesday, Jan. 26.

OPH reports: 
23 new cases
1 death 
754 active cases
137 more resolved 

Ontario health officials said 30,717 COVID-19 tests were performed provincewide on Monday. 

https://t.co/IBmF7he8nI",1/26/2021 18:17,Month_01 Week 4,1,covid number tuesday jan oph report new case death active case resolve ontario health official say covid test perform provincewide monday,number tuesday jan oph report new case death active case more resolve ontario health official say test perform provincewide monday
1.35E+18,Ottawa residents must 'manage expectations' for COVID-19 vaccine rollout: City officials https://t.co/UrvhUK464B https://t.co/sXILvye5G3,1/26/2021 18:10,Month_01 Week 4,1,ottawa resident manage expectation covid vaccine rollout city official,ottawa resident must amanage expectation vaccine rollout city official
1.35E+18,"Ontario is sitting on $6.4 billion in unspent emergency #COVID19 funding as the pandemic rages, according to a new economic analysis, which shows that Ottawa is paying for the bulk of the relief effort.
https://t.co/sG91UFC2Rg",1/26/2021 18:08,Month_01 Week 4,1,ontario sit billion unspent emergency funding pandemic rage accord new economic analysis show ottawa pay bulk relief effort,ontario sit billion unspent emergency funding pandemic rage accord new economic analysis show ottawa pay bulk relief effort
1.35E+18,"Another great virtual event by the @cdnclubottawa with Chief Statistician Anil Arora @StatCan_eng 

Interesting discussion about how data-driven insights will fuel Canada’s post-pandemic recovery #ottawa #canadianclub https://t.co/GmRNKcvruE",1/26/2021 18:04,Month_01 Week 4,1,great virtual event chief statistician anil arora interest discussion data driven insight fuel canada post pandemic recovery,another great virtual event with chief statistician anil arora interest discussion data_driven insight will fuel canada post_pandemic recovery
1.35E+18,Hi Stephen from Ottawa. You’ll be happy to learn that our gov’t together with the feds funded Vido-Intervac (Vaccine and Infectious Disease Centre) at the U of S-Cdn leader in COVID vaccine development.  So cheer up and have a great day. https://t.co/xfeFxmh0Y6,1/26/2021 18:01,Month_01 Week 4,1,stephen ottawa youll happy learn govt fed fund vido intervac vaccine infectious disease centre cdn leader covid vaccine development cheer great,stephen ottawa will happy learn gov not_together with fed fund vido_intervac vaccine infectious disease centre s_cdn leader vaccine development cheer great day
1.35E+18,"Do you speak Somali and/or Arabic? You can now contact Ottawa Public Health by text or voice clip on WhatsApp for information about COVID-19.  
 
Somali number: 613-229-3373  

Arabic number: 613-229-3359 https://t.co/qJN6s7h1uq",1/26/2021 18:00,Month_01 Week 4,1,speak somali arabic contact ottawa public health text voice clip whatsapp information covid somali number arabic number,speak somali arabic can contact ottawa public health text voice clip whatsapp information somali number arabic number
1.35E+18,Ottawa Public Health @OttawaHealth has COVID prevention information in ASL on their site.  They also provide interpreters at their updates.  Inclusion and access are important https://t.co/UH5GDifJhI,1/26/2021 17:58,Month_01 Week 4,1,ottawa public health covid prevention information asl site provide interpreter update inclusion access important,ottawa public health prevention information asl site also provide interpreter update inclusion access important
1.35E+18,"https://t.co/22mskifSdP Ottawa sees lowest number of new COVID-19 cases since mid-December http:/...
https://t.co/QsrdJ12I3m",1/26/2021 17:57,Month_01 Week 4,1,ottawa see low number new covid case mid http,ottawa see low number new case since mid_december http
1.35E+18,"A ""Made-in-Canada"" #coronavirus vaccine starts their Human Clinical Trials

#ottawa #COVID19 #CoronaVaccine https://t.co/s9aa6tUtMw",1/26/2021 17:57,Month_01 Week 4,1,make canada vaccine start human clinical trial,made_in_canada vaccine start human clinical trial
1.35E+18,"Doug,

If you intend to pay down the deficit with the over 6 Billion Ottawa gave to fight COVID, while 100s die a week, I guarantee you 100s of thousands of us will make sure your political career is FINISHED. *Do not doubt* this for a minute.
@fordnation https://t.co/I9bOc4eppe",1/26/2021 17:53,Month_01 Week 4,1,doug intend pay deficit billion ottawa give fight covid die guarantee thousand make sure political career finish doubt,doug intend pay down deficit with over billion ottawa give fight die week guarantee thousand will make sure political career finish not_doubt minute
1.35E+18,"CTV News Ottawa: Ontario reports another drop in new COVID-19 cases in Ottawa.
https://t.co/9ce9LLQH1P

via @GoogleNews",1/26/2021 17:50,Month_01 Week 4,1,ctv news ottawa ontario report drop new covid case ottawa via,ctv news ottawa ontario report another drop new case ottawa via
1.35E+18,Dr. Etches says she is recommending Ottawa schools reopen based on decline in percentage of people testing positive for the virus. That decision is still up to the province. @ctvottawa,1/26/2021 17:37,Month_01 Week 4,1,etches say recommend ottawa school reopen base decline percentage people test positive virus decision still province,etches say recommend ottawa school reopen base decline percentage people test positive virus decision still province
1.35E+18,Update: Ottawa Public Health is reporting 23 cases of COVID in #Ottawa. Can someone in power give an update on schools re-opening? Cases were higher when kids were in school. I just keep repeating myself but am in awe at the zero communication from @fordnation. #onpoli #ontario,1/26/2021 17:36,Month_01 Week 4,1,update ottawa public health reporting case covid power give update school opening case high kid school keep repeat awe zero communication,update ottawa public health reporting case can power give update school re_opening case high when kid school just keep repeat awe zero communication
1.35E+18,"While I do feel the lion's share of Pandemic relief ought to come from Ottawa, to see Ontario leaving billions in reserve having cut paid sick leave for nurses and not instituting paid sick leave for workers in the midst of the lockdown is just pitiful and unconscionable. https://t.co/2HULXFYA3S",1/26/2021 17:32,Month_01 Week 4,1,feel lion share pandemic relief ought come ottawa see ontario leave billion reserve cut paid sick leave nurse institute paid sick leave worker midst lockdown pitiful unconscionable,feel lion share pandemic relief come ottawa see ontario leave billion reserve cut paid sick leave nurse not_institute paid sick leave worker midst lockdown just pitiful unconscionable
1.35E+18,"Dr. Etches is pushing for schools to reopen for in-person learning in Ottawa, saying this morning the level of community transmission now is similar or lower than it was at our peak in October, when schools were open with limited COVID transmission. @ctvottawa",1/26/2021 17:29,Month_01 Week 4,1,etches push school reopen person learn ottawa say morning level community transmission similar low peak school open limited covid transmission,etches push school reopen in_person learn ottawa say morning level community transmission similar low peak when school open with limited transmission
1.35E+18,@globeandmail To think in March 2020 I cancelled an intraprovincial work trip (Ottawa to Markham) because the then trend in COVID-19 was too fast for my liking and here we are in 2021 and we're now thinking strongly about maybe possibly stopping international travel....,1/26/2021 17:26,Month_01 Week 4,1,think cancel intraprovincial work trip ottawa markham trend covid fast like think strongly possibly stop international travel,think cancel intraprovincial work trip ottawa markham trend too fast like think strongly maybe possibly stop international travel
1.35E+18,Ottawa sees lowest number of new COVID-19 cases since mid-December | CTV News https://t.co/Erg0QxudfW,1/26/2021 17:24,Month_01 Week 4,1,ottawa see low number new covid case mid ctv news,ottawa see low number new case since mid_december ctv news
1.35E+18,Ottawa targets tougher travel restrictions to slow surge of COVID-19 /via @globeandmail https://t.co/RHNKe7M0Zi,1/26/2021 17:22,Month_01 Week 4,1,ottawa target tougher travel restriction slow surge covid via,ottawa target tougher travel restriction slow surge via
1.35E+18,"There have been more than 1,500 cases of #COVID19 in the federal prison system and more than 5,000 in the correctional system overall, according to U of Ottawa criminology prof @JustinPicheh, who has been tracking cases in Canadian prisons since the beginning of the pandemic.",1/26/2021 17:20,Month_01 Week 4,1,case federal prison system correctional system overall accord ottawa criminology prof track case canadian prison begin pandemic,more case federal prison system more correctional system overall accord ottawa criminology prof who track case canadian prison since begin pandemic
1.35E+18,@DustyRoseYYC Seems like it would be a good idea to get involved in any business that profits off of scaring the crap out of people. Alberta needs to go long and be vaccine capital of the CDN. Should stop any future pandemic scares in Canada. Ottawa could not stand to see the west prosperous,1/26/2021 17:19,Month_01 Week 4,1,seem like good idea involve business profit scar crap people alberta need long vaccine capital cdn stop future pandemic scare canada ottawa stand see west prosperous,seem like would good idea get involve any business profit off scar crap out people alberta need long vaccine capital cdn should stop any future pandemic scare canada ottawa could not_stand see west prosperous
1.35E+18,"OPH says 23 more people in Ottawa have tested positive for COVID-19, the lowest one-day figure since mid-December. One new death was also reported in Ottawa on Tuesday. Weekly trends continue to improve. #ottnews 

Full details: https://t.co/M4Z7N6v8Qe",1/26/2021 17:18,Month_01 Week 4,1,oph say people ottawa test positive covid low one figure mid one new death report ottawa tuesday weekly trend continue improve full detail,oph say more people ottawa test positive low one_day figure since mid_december one new death also report ottawa tuesday weekly trend continue improve full detail
1.35E+18,UPDATED LOCAL FIGURES: Ottawa Public Health is reporting its lowest number of new COVID-19 cases in the city since mid-December. #ottnews https://t.co/xpJQLYlDtz,1/26/2021 17:13,Month_01 Week 4,1,update local figure ottawa public health reporting low number new covid case city mid,update local figure ottawa public health reporting low number new case city since mid_december
1.35E+18,"Community covid-19 outbreaks in Ottawa at an all-time high for January. These outbreaks can be difficult to find and difficult to control. 

Headwind for our progress in lockdown. Challenging and hard work for our amazing folks at @OttawaHealth. https://t.co/4BBjxYAbRh",1/26/2021 17:11,Month_01 Week 4,1,community covid outbreak ottawa time high outbreak difficult find difficult control headwind progress lockdown challenge hard work amaze folk,community outbreak ottawa all_time high outbreak can difficult find difficult control headwind progress lockdown challenge hard work amaze folk
1.35E+18,@mirgray OPH data shows one child aged 0-9 has required hospitalization due to COVID-19 in Ottawa. ^jl,1/26/2021 17:10,Month_01 Week 4,1,oph data show one child age require hospitalization due covid ottawa,oph data show one child age require hospitalization due ottawa
1.35E+18,@McChip1184 @CheriDiNovo Comparing Toronto to Ottawa is ridiculous . Cool there in the same province but covid in ottawa isn’t nearly as bad as Toronto . So why should Ottawa close if Toronto is the city with bad numbers .,1/26/2021 17:08,Month_01 Week 4,1,compare toronto ottawa ridiculous cool province covid ottawa isnt nearly bad toronto ottawa close toronto city bad number,compare toronto ottawa ridiculous cool province ottawa not_nearly bad toronto why should ottawa close toronto city with bad number
1.35E+18,Morning Update: Ottawa targets tougher travel restrictions to slow surge of COVID-19 https://t.co/u2t8IQZckS,1/26/2021 17:05,Month_01 Week 4,1,morning update ottawa target tougher travel restriction slow surge covid,morning update ottawa target tougher travel restriction slow surge
1.35E+18,"No more delays @fordnation @ONThealth @VeraEtches @OttawaHealth , open the schools now!
Ontario reports another drop in new COVID-19 cases in Ottawa https://t.co/YAHtyhugbw",1/26/2021 17:03,Month_01 Week 4,1,delay open school ontario report drop new covid case ottawa,no_more delay open school ontario report another drop new case ottawa
1.35E+18,Good thread on Ottawa Covid briefing today. https://t.co/ZfoUnV8K3M,1/26/2021 17:01,Month_01 Week 4,1,good thread ottawa covid briefing today,good thread ottawa briefing today
1.35E+18,"@NitzysHockeyDen @Sihrhockey @TheAthleticNHL @NHLhistorygirl @BonsieTweets @SNKenReid @UniWatch @NHLNewsArchive These should all be discussed at a bar.  :) Post pandemic, next time SIHR gets back to Ottawa we'll go to Liam's. First five rounds on me!  ( if we make it!) https://t.co/NVSuw9fdvq",1/26/2021 16:59,Month_01 Week 4,1,discuss bar post pandemic next time sihr back ottawa liam first five round make,should discuss bar happy post pandemic next time sihr get back ottawa will liam first five round make
1.35E+18,"COVID-19: Ontario reports 1,740 new cases, Ottawa shows another drop https://t.co/zMNiXb3Tu6",1/26/2021 16:56,Month_01 Week 4,1,covid ontario report new case ottawa show drop,ontario report new case ottawa show another drop
1.35E+18,"COVID-19: 1,740 new cases in Ontario; Ottawa's drop to 32 https://t.co/NqkDh1Vph2 https://t.co/yodjrvO8VC",1/26/2021 16:53,Month_01 Week 4,1,covid new case ontario ottawa drop,new case ontario ottawa drop
1.35E+18,Our prime minister MR Trudeau today January 26 it’s so cold - 4 in Ottawa but he make sure every morning same time he come out and talk to the Canadian about Covid 19 and how his going to help all Canadian thank you we all love you ❤️ https://t.co/Gv2Zk56u6C,1/26/2021 16:52,Month_01 Week 4,1,prime minister trudeau today cold ottawa make sure morning time come talk canadian covid help canadian thank love,prime minister trudeau today cold ottawa make sure morning time come out talk canadian help canadian thank love red heart selector
1.35E+18,"""the heavy lifting so far was overwhelmingly federal, either through direct spending or new transfers to the provinces...$343 billion comes from Ottawa and $31 billion comes from the provinces [in direct #Covid_19 emergency spending] #onpoli #cdnpoli",1/26/2021 16:19,Month_01 Week 4,1,heavy lift far overwhelmingly federal direct spending new transfer province billion come ottawa billion come province direct emergency spending,heavy lift far overwhelmingly federal either direct spending new transfer province billion come ottawa billion come province direct emergency spending
1.35E+18,#OCYI is very excited to see Emily from @CentretownCHC organizing #WinterKits to support #Ottawa families in staying warm and active during #Covid_19 this #winter. OCYI is grateful for partnership with @OCH_Foundation and funding received for #EnjoyWinterKits from @UnitedWayEO https://t.co/TNOWDcK1t6,1/26/2021 16:17,Month_01 Week 4,1,excite see emily organize support family stay warm active ocyi grateful partnership funding receive,very excite see emily organize support family stay warm active ocyi grateful partnership with funding receive
1.35E+18,"WATCH LIVE @CBCNews: Prime Minister Justin Trudeau is scheduled to give a briefing at 11:15 a.m. ET/8:15 a.m. PT on COVID-19, and other issues, from the steps of Rideau Cottage in Ottawa. https://t.co/SaJDAauPaX",1/26/2021 16:15,Month_01 Week 4,1,watch live prime minister justin trudeau schedule give briefing covid issue step rideau cottage ottawa,watch live prime minister justin trudeau schedule give briefing issue step rideau cottage ottawa
1.35E+18,"At @CPLsoccer 

My latest: Priestman names her 1st #CANWNT roster

https://t.co/ejGjIt3YrD

Atlético Ottawa re-signs teenager Antoine Coupland

https://t.co/DUtdO2gDot

CPL-U SPORTS Draft: ‘Commitment’ outshines COVID-19’s effect in 2021 draft

https://t.co/TU7GZjaAiK",1/26/2021 16:15,Month_01 Week 4,1,late priestman name roster atltico ottawa sign teenager antoine coupland cpl sport draft commitment outshines covid effect draft,late priestman name roster atl tico ottawa re_signs teenager antoine coupland cpl_u sport draft commitment outshines effect draft
1.35E+18,"Ottawa's active COVID-19 cases up, new cases down; Ontario's new case numbers below 2,000s for second day https://t.co/oic0Iu3b8O https://t.co/v24u5WXSrP",1/26/2021 16:09,Month_01 Week 4,1,ottawa active covid case new case ontario new case number second,ottawa active case new case down ontario new case number below second day
1.35E+18,Ottawa targets tougher travel restrictions to slow surge of COVID-19 /via @globeandmail https://t.co/ujVGw81pqd,1/26/2021 16:08,Month_01 Week 4,1,ottawa target tougher travel restriction slow surge covid via,ottawa target tougher travel restriction slow surge via
1.35E+18,"COVID-19: Ontario reports 1,740 new cases, Ottawa shows another drop https://t.co/l44Ab328VB https://t.co/ejTa3OSPjT",1/26/2021 16:06,Month_01 Week 4,1,covid ontario report new case ottawa show drop,ontario report new case ottawa show another drop
1.35E+18,@ChrisKurys @CityNewsOttawa @ottawacity @JimWatsonOttawa @ChiefDiMonte @OttawaHospital @VeraEtches Some doctor on CTV Ottawa says schools that are open should cancel March breaks because schools can better manage the virus over having people out mingling/traveling. RIGHT. Now tell me why he's saying our schools should be closed?,1/26/2021 16:06,Month_01 Week 4,1,doctor ctv ottawa say school open cancel break school well manage virus people mingle travel right tell say school close,doctor ctv ottawa say school open should cancel break school can well manage virus over people out mingle travel right tell why say school should close
1.35E+18,"Ontario is sitting on $6.4 billion in unspent emergency COVID-19 funding as the pandemic rages, according to a new economic analysis, which shows that Ottawa is paying for the bulk of the relief effort. Why aren't provinces using this money?

https://t.co/wF9WaD5vL3",1/26/2021 16:05,Month_01 Week 4,1,ontario sit billion unspent emergency covid funding pandemic rage accord new economic analysis show ottawa pay bulk relief effort province use money,ontario sit billion unspent emergency funding pandemic rage accord new economic analysis show ottawa pay bulk relief effort why not_province use money
1.35E+18,Yay! Keep it up #Ottawa! #Ontario reports another drop in new COVID-19 cases in Ottawa https://t.co/5NjXPfp1G0 #Covid19,1/26/2021 15:59,Month_01 Week 4,1,yay keep report drop new covid case ottawa,yay keep report another drop new case ottawa
1.35E+18,Ottawa targets tougher travel restrictions to slow surge of COVID-19 /via @globeandmail https://t.co/pGxaREEJLO,1/26/2021 15:58,Month_01 Week 4,1,ottawa target tougher travel restriction slow surge covid via,ottawa target tougher travel restriction slow surge via
1.35E+18,"https://t.co/tX0FmG3Ldf Ontario reports another drop in new COVID-19 cases in Ottawa https://www.cana...
https://t.co/FKLUCCBIte",1/26/2021 15:56,Month_01 Week 4,1,ontario report drop new covid case ottawa,ontario report another drop new case ottawa
1.35E+18,"Ontario has $6.4 billion in unspent emergency COVID-19 funding &amp; is one fo six provinces with billions left unspent.

Approximately $9,800 a person is being spent in Ontario on COVID-19 measures, with 94% from Ottawa &amp; just 6% from Ontario's government.
https://t.co/1LnXKhXw5E",1/26/2021 15:54,Month_01 Week 4,1,ontario billion unspent emergency covid funding amp one six province billion left unspent approximately person spent ontario covid measure ottawa amp ontario government,ontario billion unspent emergency funding amp one six province with billion left unspent approximately person spent ontario measure with ottawa amp just ontario government
1.35E+18,"""The equivalent of approximately $9,800 a person is being spent in Ontario on COVID-19 measures, the study states. Of those dollars, 94 per cent comes from Ottawa and six per cent from the provincial government.""

Care to share your thoughts, @fordnation? 🤬 https://t.co/s8Vt6Y516o",1/26/2021 15:47,Month_01 Week 4,1,equivalent approximately person spent ontario covid measure study state dollar per cent come ottawa six per cent provincial government care share thought,equivalent approximately person spent ontario measure study state dollar per cent come ottawa six per cent provincial government care share thought face with symbol mouth
1.35E+18,"Here are the results from our Big Box Blitzes in Ottawa, Windsor, Niagara and Durham area this past weekend
•644 workplace visits
•59% compliance with COVID-19 safety requirements
•88 tickets issued https://t.co/ht0FfXMbXb",1/26/2021 15:45,Month_01 Week 4,1,result big box blitz ottawa windsor niagara durham area past weekend workplace visit compliance covid safety requirement ticket issue,result big box blitz ottawa windsor niagara durham area past weekend workplace visit compliance with safety requirement ticket issue
1.35E+18,"What you need to know about COVID-19 in Ottawa on Tuesday, Jan. 26 - https://t.co/02Xkk0E04O has been published on Canada News Media - https://t.co/GRWDToQDYF #news https://t.co/Lsa4z5ZIAr",1/26/2021 15:41,Month_01 Week 4,1,need know covid ottawa tuesday jan publish canada news medium,what need know ottawa tuesday jan publish canada news medium
1.35E+18,"NEW: For the first time since December, Ontario is reporting fewer than 1,800 new cases of COVID-19 as the number of tests performed falls well below provincial lab capacity.

Provincial officials reported 32 new cases in Ottawa. #ottnews https://t.co/FcIUe5OTXl",1/26/2021 15:40,Month_01 Week 4,1,new first time ontario reporting new case covid number test perform fall well provincial lab capacity provincial official report new case ottawa,new first time since ontario reporting few new case number test perform fall well below provincial lab capacity provincial official report new case ottawa
1.35E+18,"Ontario reports 1,740 new COVID-19 cases — the fewest since mid-December https://t.co/GdCK5onImg #ottnews #ottawa https://t.co/1ToCYpGrWF",1/26/2021 15:40,Month_01 Week 4,1,ontario report new covid case mid,ontario report new case few since mid_december
1.35E+18,@ottawacity @JimWatsonOttawa @ChiefDiMonte @OttawaHospital .@VeraEtches says we can't wait for teachers to be vaccinated before reopening schools. She's confident Ottawa can manage COVID-19 levels in schools. #ottnews,1/26/2021 15:38,Month_01 Week 4,1,say wait teacher vaccinate reopen school confident ottawa manage covid level school,say cannot_wait teacher vaccinate reopen school confident ottawa can manage level school
1.35E+18,Ottawa targets tougher travel restrictions to slow surge of COVID-19 /via @globeandmail https://t.co/nl2ztfkIsn,1/26/2021 15:38,Month_01 Week 4,1,ottawa target tougher travel restriction slow surge covid via,ottawa target tougher travel restriction slow surge via
